"director_id","genre","prob"
"2345","Drama","1"
"2345","Romance","1"
"2347","Documentary","0.25"
"2347","Drama","0.5"
"2347","Short","0.5"
"2348","Short","1"
"2349","Short","1"
"2350","Short","1"
"2351","Action","1"
"2351","Crime","1"
"2351","Drama","1"
"2351","Thriller","1"
"2353","Animation","1"
"2353","Short","1"
"2354","Drama","1"
"2355","Animation","1"
"2355","Sci-Fi","1"
"2356","Comedy","0.142857"
"2356","Drama","0.857143"
"2356","Mystery","0.142857"
"2357","Drama","1"
"2358","Crime","1"
"2360","Short","1"
"2361","Drama","1"
"2362","Animation","1"
"2363","Comedy","1"
"2364","Comedy","0.5"
"2364","Drama","0.5"
"2365","Comedy","0.666667"
"2365","Crime","0.111111"
"2365","Drama","0.166667"
"2365","Horror","0.0555556"
"2365","Musical","0.0555556"
"2365","Mystery","0.0555556"
"2365","Romance","0.0555556"
"2365","War","0.0555556"
"2366","Drama","1"
"2366","Romance","1"
"2367","Comedy","1"
"2367","Fantasy","0.5"
"2367","Short","0.5"
"2370","Horror","1"
"2371","Documentary","1"
"2371","Drama","1"
"2372","Documentary","1"
"2375","Short","1"
"2376","Short","1"
"2377","Action","0.111111"
"2377","Comedy","0.222222"
"2377","Crime","0.111111"
"2377","Documentary","0.111111"
"2377","Drama","0.333333"
"2377","Short","0.222222"
"2377","Thriller","0.111111"
"2377","War","0.222222"
"2378","Documentary","1"
"2379","Drama","1"
"2380","Action","0.115385"
"2380","Adventure","0.0384615"
"2380","Comedy","0.115385"
"2380","Crime","0.115385"
"2380","Drama","0.769231"
"2380","Fantasy","0.0384615"
"2380","Mystery","0.115385"
"2380","Thriller","0.115385"
"2380","War","0.0384615"
"2382","Drama","1"
"2382","Short","1"
"2383","Documentary","1"
"2383","Short","0.5"
"2384","Crime","0.0277778"
"2384","Documentary","0.388889"
"2384","Drama","0.5"
"2384","Mystery","0.0555556"
"2384","Romance","0.138889"
"2384","Short","0.416667"
"2384","Thriller","0.0277778"
"2385","Drama","0.75"
"2385","Thriller","0.25"
"2386","Adventure","0.5"
"2386","Drama","0.5"
"2386","Thriller","0.5"
"2387","Animation","1"
"2387","Short","1"
"2389","Action","1"
"2389","Drama","1"
"2391","Documentary","1"
"2392","Comedy","1"
"2392","Musical","1"
"2393","Comedy","1"
"2393","Musical","1"
"2395","Short","1"
"2396","Documentary","1"
"2396","Short","1"
"2398","Animation","1"
"2398","Comedy","1"
"2398","Short","1"
"2399","Action","1"
"2399","Comedy","1"
"2402","Short","1"
"2404","Drama","1"
"2405","Music","1"
"2406","Documentary","0.5"
"2406","Drama","0.5"
"2406","Short","1"
"2407","Documentary","1"
"2408","Short","1"
"2409","Comedy","0.5"
"2409","Drama","0.5"
"2409","Short","0.5"
"2410","Documentary","0.333333"
"2410","Drama","0.666667"
"2410","Short","0.333333"
"2411","Documentary","0.666667"
"2411","Drama","0.333333"
"2411","Short","0.166667"
"2412","Documentary","1"
"2413","Action","1"
"2413","Drama","1"
"2413","Thriller","1"
"2415","Comedy","1"
"2415","Musical","1"
"2416","Drama","1"
"2418","Documentary","1"
"2418","Short","1"
"2419","Action","1"
"2419","Drama","1"
"2419","Short","1"
"2422","Fantasy","1"
"2422","Horror","1"
"2423","Action","1"
"2425","Comedy","1"
"2425","Romance","1"
"2426","Documentary","1"
"2427","Animation","1"
"2427","Short","1"
"2429","Animation","1"
"2429","Short","1"
"2430","Documentary","1"
"2433","Documentary","1"
"2433","Short","1"
"2435","Documentary","1"
"2436","Animation","1"
"2436","Comedy","1"
"2436","Fantasy","1"
"2436","Short","1"
"2438","Drama","1"
"2438","Sci-Fi","1"
"2439","Animation","1"
"2439","Family","1"
"2440","Action","0.5"
"2440","Adventure","1"
"2440","Animation","1"
"2440","Drama","1"
"2440","Family","0.5"
"2440","Fantasy","1"
"2440","Sci-Fi","0.5"
"2440","Thriller","0.5"
"2441","Drama","1"
"2442","Comedy","1"
"2442","Short","1"
"2443","Drama","1"
"2444","Short","1"
"2445","Action","0.130435"
"2445","Adventure","0.0434783"
"2445","Comedy","0.73913"
"2445","Drama","0.0434783"
"2445","Musical","0.0434783"
"2445","Romance","0.0434783"
"2446","Animation","1"
"2446","Family","1"
"2446","Horror","1"
"2446","Mystery","1"
"2448","Comedy","0.142857"
"2448","Crime","0.285714"
"2448","Documentary","0.142857"
"2448","Drama","0.428571"
"2448","Romance","0.142857"
"2448","Thriller","0.142857"
"2449","Animation","1"
"2449","Drama","1"
"2451","Drama","1"
"2451","Fantasy","1"
"2452","Drama","1"
"2452","Fantasy","1"
"2453","Adventure","0.333333"
"2453","Drama","0.666667"
"2453","Sci-Fi","0.333333"
"2454","Comedy","1"
"2455","Comedy","1"
"2455","Family","0.5"
"2456","Documentary","1"
"2456","Short","1"
"2457","Short","1"
"2458","Adventure","0.0704225"
"2458","Comedy","0.197183"
"2458","Crime","0.056338"
"2458","Drama","0.704225"
"2458","Fantasy","0.0140845"
"2458","Horror","0.028169"
"2458","Music","0.0140845"
"2458","Mystery","0.0140845"
"2458","Romance","0.0422535"
"2458","Short","0.183099"
"2458","Thriller","0.0140845"
"2458","War","0.0140845"
"2458","Western","0.0422535"
"2459","Comedy","1"
"2460","Short","1"
"2461","Short","1"
"2462","Drama","0.5"
"2462","Short","1"
"2463","Horror","1"
"2463","Thriller","1"
"2466","Comedy","0.5"
"2466","Short","0.5"
"2468","Documentary","0.5"
"2468","Short","1"
"2469","Comedy","0.5"
"2469","Drama","0.5"
"2469","Fantasy","0.5"
"2469","Mystery","0.5"
"2469","Romance","0.5"
"2469","Thriller","0.5"
"2471","Comedy","1"
"2472","Short","1"
"2473","Action","0.0625"
"2473","Adventure","0.125"
"2473","Comedy","0.4375"
"2473","Crime","0.0625"
"2473","Documentary","0.1875"
"2473","Drama","0.375"
"2473","Fantasy","0.0625"
"2473","Horror","0.0625"
"2473","Western","0.0625"
"2474","Documentary","0.5"
"2474","Short","0.5"
"2475","Comedy","1"
"2476","Family","1"
"2476","Fantasy","1"
"2476","Musical","0.5"
"2477","Drama","0.5"
"2477","Short","1"
"2478","Comedy","1"
"2478","Sci-Fi","1"
"2480","Comedy","1"
"2480","Drama","1"
"2480","Short","1"
"2482","Documentary","1"
"2483","Comedy","1"
"2485","Short","1"
"2486","Drama","1"
"2486","Short","1"
"2487","Comedy","1"
"2487","Drama","1"
"2487","Short","1"
"2489","Drama","1"
"2491","Documentary","1"
"2491","Short","1"
"2492","Documentary","1"
"2492","Short","1"
"2493","Comedy","1"
"2493","Short","1"
"2494","Drama","1"
"2495","Comedy","0.5"
"2495","Drama","0.5"
"2495","Short","0.5"
"2496","Documentary","1"
"2496","Short","1"
"2497","Short","1"
"2499","Documentary","0.5"
"2499","Short","1"
"2500","Adventure","1"
"2500","Drama","1"
"2500","Family","1"
"2500","Fantasy","1"
"2501","Drama","1"
"2502","Crime","0.5"
"2502","Drama","0.5"
"2502","Thriller","0.5"
"2503","Documentary","1"
"2504","Documentary","1"
"2506","Drama","1"
"2507","Family","1"
"2508","Drama","1"
"2511","Action","0.025"
"2511","Adventure","0.025"
"2511","Comedy","0.1"
"2511","Crime","0.075"
"2511","Documentary","0.275"
"2511","Drama","0.475"
"2511","Horror","0.05"
"2511","Music","0.05"
"2511","Mystery","0.075"
"2511","Romance","0.05"
"2511","Short","0.025"
"2511","Thriller","0.225"
"2515","Romance","0.5"
"2515","Thriller","0.5"
"2516","Action","1"
"2517","Drama","1"
"2519","Animation","1"
"2519","Short","0.4"
"2520","Documentary","1"
"2520","Short","0.333333"
"2521","Drama","1"
"2522","Documentary","1"
"2522","Short","1"
"2523","Drama","1"
"2524","Drama","1"
"2524","Romance","0.5"
"2525","Action","1"
"2525","Comedy","1"
"2525","Romance","1"
"2526","Action","1"
"2526","Drama","1"
"2526","Family","1"
"2526","Romance","1"
"2527","Short","1"
"2530","Action","0.333333"
"2530","Comedy","0.833333"
"2530","Drama","0.166667"
"2530","Romance","0.166667"
"2532","Documentary","1"
"2533","Documentary","1"
"2536","Action","1"
"2536","Documentary","1"
"2536","Short","1"
"2537","Documentary","0.5"
"2537","Drama","0.5"
"2537","Short","1"
"2538","Drama","1"
"2539","Documentary","1"
"2539","Short","1"
"2541","Documentary","1"
"2543","Drama","1"
"2543","Short","1"
"2544","Comedy","0.666667"
"2544","Family","1"
"2544","Romance","0.333333"
"2545","Comedy","1"
"2547","Family","1"
"2549","Drama","1"
"2550","Documentary","1"
"2550","Short","1"
"2551","Animation","1"
"2551","Short","1"
"2552","Horror","1"
"2553","Horror","1"
"2553","Short","1"
"2554","Action","0.0714286"
"2554","Adventure","0.0714286"
"2554","Comedy","0.214286"
"2554","Crime","0.0357143"
"2554","Documentary","0.0714286"
"2554","Drama","0.535714"
"2554","Horror","0.142857"
"2554","Musical","0.0357143"
"2554","Mystery","0.0714286"
"2554","Romance","0.107143"
"2554","Sci-Fi","0.0357143"
"2554","Short","0.25"
"2554","Thriller","0.178571"
"2555","Documentary","1"
"2555","Short","1"
"2556","Comedy","0.25"
"2556","Drama","0.875"
"2556","Sci-Fi","0.125"
"2558","Drama","1"
"2559","Adventure","0.285714"
"2559","Comedy","0.0952381"
"2559","Crime","0.0952381"
"2559","Drama","0.666667"
"2559","Mystery","0.047619"
"2559","Romance","0.333333"
"2559","Thriller","0.047619"
"2559","War","0.142857"
"2561","Crime","1"
"2561","Drama","1"
"2562","Short","1"
"2563","Action","0.333333"
"2563","Animation","1"
"2563","Comedy","0.333333"
"2563","Sci-Fi","0.666667"
"2564","Animation","1"
"2564","Fantasy","1"
"2565","Adventure","0.5"
"2565","Drama","0.5"
"2565","Family","0.5"
"2566","Documentary","1"
"2566","Short","1"
"2567","Comedy","0.6"
"2567","Drama","0.4"
"2567","Musical","0.2"
"2567","Romance","0.4"
"2568","Comedy","0.125"
"2568","Crime","0.125"
"2568","Documentary","0.0416667"
"2568","Drama","0.75"
"2568","Horror","0.0833333"
"2568","Romance","0.0833333"
"2568","Thriller","0.166667"
"2568","War","0.0416667"
"2569","Comedy","1"
"2570","Documentary","0.636364"
"2570","Short","0.818182"
"2571","Drama","1"
"2571","Thriller","0.5"
"2572","Documentary","1"
"2573","Short","1"
"2575","Documentary","0.444444"
"2575","Drama","0.444444"
"2575","Romance","0.111111"
"2575","War","0.111111"
"2576","Comedy","1"
"2576","Drama","1"
"2576","Mystery","1"
"2577","Comedy","0.5"
"2577","Drama","1"
"2578","War","1"
"2579","Comedy","1"
"2580","Comedy","0.333333"
"2580","Drama","0.333333"
"2580","Short","0.666667"
"2581","Action","1"
"2581","Drama","1"
"2583","Drama","1"
"2584","Horror","1"
"2585","Action","0.0909091"
"2585","Comedy","0.363636"
"2585","Crime","0.0909091"
"2585","Documentary","0.0909091"
"2585","Drama","0.636364"
"2585","Family","0.0909091"
"2585","Fantasy","0.0909091"
"2585","Romance","0.181818"
"2585","War","0.0909091"
"2586","Documentary","1"
"2586","Short","1"
"2587","Animation","0.25"
"2587","Comedy","0.5"
"2587","Drama","0.25"
"2587","Fantasy","0.25"
"2587","Short","0.75"
"2588","Comedy","0.25"
"2588","Drama","0.5"
"2588","Thriller","0.5"
"2589","Action","0.642857"
"2589","Comedy","0.142857"
"2589","Crime","0.0714286"
"2589","Drama","0.0714286"
"2589","Horror","0.142857"
"2589","Thriller","0.0714286"
"2590","Short","1"
"2591","Comedy","1"
"2593","Musical","1"
"2594","Short","1"
"2595","Drama","0.5"
"2595","Romance","0.5"
"2596","Documentary","0.833333"
"2596","Short","0.333333"
"2597","Action","1"
"2597","Crime","1"
"2598","Animation","0.5"
"2598","Documentary","0.5"
"2599","Short","1"
"2603","Short","1"
"2604","Drama","1"
"2605","Drama","1"
"2607","Short","1"
"2608","Comedy","1"
"2609","Drama","1"
"2609","Short","1"
"2610","Documentary","0.5"
"2610","Drama","0.5"
"2611","Documentary","1"
"2611","Drama","1"
"2613","Documentary","1"
"2615","Documentary","0.25"
"2615","Drama","0.5"
"2615","Family","0.25"
"2615","Short","0.75"
"2616","Documentary","0.4"
"2616","Drama","0.2"
"2616","Short","0.4"
"2619","Documentary","1"
"2619","Short","1"
"2620","Documentary","1"
"2620","Short","1"
"2621","Comedy","1"
"2622","Documentary","0.333333"
"2622","Drama","0.333333"
"2622","Short","1"
"2623","Crime","1"
"2623","Drama","1"
"2624","Comedy","0.972222"
"2624","Documentary","0.00925926"
"2624","Romance","0.0185185"
"2624","Short","0.675926"
"2624","Western","0.00925926"
"2625","Documentary","1"
"2626","Crime","0.5"
"2626","Drama","1"
"2626","Mystery","0.5"
"2627","Drama","1"
"2628","Animation","1"
"2628","Horror","0.5"
"2628","Short","0.5"
"2629","Comedy","0.375"
"2629","Crime","0.25"
"2629","Drama","0.625"
"2629","Romance","0.125"
"2630","Comedy","0.315789"
"2630","Crime","0.0526316"
"2630","Documentary","0.263158"
"2630","Drama","0.526316"
"2630","Short","0.315789"
"2631","Drama","1"
"2631","Horror","1"
"2631","Thriller","1"
"2632","Drama","1"
"2632","Horror","1"
"2632","Thriller","1"
"2633","Short","1"
"2634","Documentary","1"
"2635","Short","0.5"
"2635","Thriller","0.5"
"2636","Documentary","1"
"2637","Documentary","0.75"
"2637","Short","1"
"2638","Musical","1"
"2639","Comedy","1"
"2640","Documentary","0.5"
"2640","Drama","0.5"
"2641","Comedy","0.666667"
"2641","Short","1"
"2641","Western","0.333333"
"2642","Comedy","1"
"2643","Action","0.145455"
"2643","Adventure","0.172727"
"2643","Comedy","0.163636"
"2643","Crime","0.0545455"
"2643","Drama","0.436364"
"2643","Family","0.0181818"
"2643","Film-Noir","0.00909091"
"2643","Horror","0.0181818"
"2643","Musical","0.0636364"
"2643","Mystery","0.0909091"
"2643","Romance","0.0727273"
"2643","Western","0.309091"
"2644","Drama","1"
"2644","Short","0.5"
"2645","Documentary","1"
"2645","Music","1"
"2646","Short","1"
"2647","Documentary","0.5"
"2647","Short","1"
"2648","Action","1"
"2648","Adventure","0.5"
"2648","Drama","0.5"
"2648","Thriller","0.5"
"2649","Documentary","1"
"2653","Documentary","1"
"2653","Short","1"
"2655","Documentary","0.2"
"2655","Drama","0.6"
"2655","Family","0.1"
"2655","Short","0.1"
"2658","Comedy","0.5"
"2658","Short","0.5"
"2663","Comedy","1"
"2665","Comedy","1"
"2669","Comedy","0.5"
"2669","Fantasy","0.5"
"2669","Short","1"
"2670","Documentary","1"
"2670","Short","1"
"2671","Documentary","0.5"
"2671","Drama","0.5"
"2671","Music","0.5"
"2672","Documentary","1"
"2673","Western","1"
"2674","Drama","1"
"2675","Short","1"
"2677","Comedy","1"
"2677","Drama","1"
"2678","Documentary","1"
"2678","Short","1"
"2678","War","0.333333"
"2679","Short","1"
"2680","Documentary","1"
"2681","Animation","1"
"2681","Short","1"
"2682","Short","1"
"2683","Comedy","0.5"
"2683","Crime","0.125"
"2683","Documentary","0.125"
"2683","Drama","0.25"
"2683","Family","0.25"
"2683","Fantasy","0.125"
"2683","Music","0.25"
"2683","Musical","0.375"
"2683","Romance","0.25"
"2686","Horror","1"
"2687","Short","1"
"2688","Adventure","0.333333"
"2688","Drama","1"
"2688","Romance","0.333333"
"2689","Documentary","1"
"2690","Documentary","1"
"2690","Short","1"
"2691","Comedy","0.4"
"2691","Drama","0.4"
"2691","Romance","0.4"
"2691","Thriller","0.2"
"2691","War","0.2"
"2692","Drama","0.5"
"2692","Romance","0.5"
"2693","Action","1"
"2693","Crime","1"
"2693","Drama","1"
"2693","Thriller","1"
"2694","Comedy","1"
"2694","Short","1"
"2695","Documentary","1"
"2695","Short","1"
"2696","Drama","1"
"2697","Action","0.666667"
"2697","Animation","0.333333"
"2697","Comedy","0.333333"
"2698","Comedy","1"
"2700","Animation","1"
"2700","Short","1"
"2702","Drama","1"
"2703","Documentary","1"
"2703","Short","1"
"2704","Crime","0.333333"
"2704","Drama","0.333333"
"2704","Short","0.333333"
"2705","Animation","0.666667"
"2705","Documentary","0.666667"
"2705","Family","0.666667"
"2705","Musical","0.333333"
"2705","Short","0.333333"
"2706","Documentary","1"
"2707","Short","1"
"2708","Documentary","1"
"2708","Short","1"
"2709","Documentary","0.25"
"2709","Drama","0.5"
"2709","Short","0.5"
"2711","Short","1"
"2712","Short","1"
"2712","Thriller","1"
"2713","Animation","1"
"2713","Fantasy","1"
"2714","Short","1"
"2715","Drama","1"
"2718","Documentary","1"
"2718","Short","1"
"2719","Short","1"
"2720","Drama","0.333333"
"2720","Horror","0.166667"
"2720","Musical","0.166667"
"2720","Short","0.5"
"2721","Comedy","0.05"
"2721","Crime","0.35"
"2721","Drama","0.15"
"2721","Fantasy","0.1"
"2721","Horror","0.7"
"2721","Mystery","0.5"
"2721","Romance","0.05"
"2721","Sci-Fi","0.1"
"2721","Thriller","0.7"
"2721","Western","0.1"
"2722","Comedy","0.5"
"2722","Drama","0.5"
"2724","Thriller","1"
"2725","Comedy","1"
"2726","Drama","1"
"2727","Comedy","0.166667"
"2727","Crime","0.166667"
"2727","Drama","0.333333"
"2727","Mystery","0.166667"
"2727","Romance","0.166667"
"2727","Short","0.166667"
"2729","Documentary","1"
"2729","Short","1"
"2730","Drama","1"
"2734","Comedy","0.333333"
"2734","Drama","0.333333"
"2734","Horror","0.333333"
"2735","Drama","1"
"2736","Documentary","1"
"2736","Short","0.5"
"2738","Adventure","0.166667"
"2738","Drama","0.75"
"2738","Fantasy","0.0833333"
"2738","Romance","0.666667"
"2739","Documentary","0.888889"
"2739","Short","0.666667"
"2741","Documentary","0.666667"
"2741","Short","0.666667"
"2742","Documentary","1"
"2743","Crime","0.916667"
"2743","Drama","0.25"
"2743","Thriller","0.0833333"
"2744","Comedy","1"
"2745","Fantasy","0.5"
"2745","Short","1"
"2746","Documentary","0.5"
"2746","Short","0.5"
"2748","Documentary","1"
"2748","Short","1"
"2749","Animation","1"
"2749","Short","1"
"2750","Documentary","1"
"2751","Adventure","0.666667"
"2751","War","0.333333"
"2751","Western","0.333333"
"2752","Action","1"
"2753","Short","1"
"2754","Drama","1"
"2755","Drama","1"
"2756","Animation","0.625"
"2756","Comedy","0.25"
"2756","Family","0.125"
"2756","Horror","0.125"
"2756","Short","0.75"
"2758","Family","1"
"2760","Short","1"
"2761","Documentary","1"
"2761","Short","1"
"2762","Documentary","1"
"2762","Short","1"
"2763","Drama","1"
"2764","Adventure","0.111111"
"2764","Crime","0.222222"
"2764","Drama","0.777778"
"2764","Mystery","0.111111"
"2764","Thriller","0.222222"
"2767","Comedy","0.666667"
"2767","Romance","0.666667"
"2767","Short","0.333333"
"2769","Action","1"
"2769","Comedy","1"
"2770","Animation","1"
"2770","Family","0.666667"
"2770","Musical","0.333333"
"2771","Drama","0.75"
"2771","Thriller","0.25"
"2771","War","0.25"
"2773","Short","1"
"2774","Drama","1"
"2775","Action","0.666667"
"2775","Adventure","0.111111"
"2775","Comedy","0.222222"
"2775","Crime","0.111111"
"2775","Drama","0.111111"
"2775","Horror","0.111111"
"2775","Short","0.111111"
"2775","War","0.111111"
"2776","War","1"
"2777","Comedy","1"
"2780","Drama","1"
"2782","Short","1"
"2784","Drama","1"
"2784","Short","0.5"
"2785","Comedy","0.5"
"2785","Short","0.5"
"2786","Adventure","0.5"
"2786","Drama","0.75"
"2786","Romance","0.25"
"2787","Mystery","1"
"2787","Thriller","1"
"2788","Action","0.0909091"
"2788","Adventure","0.0909091"
"2788","Comedy","0.454545"
"2788","Drama","0.363636"
"2788","Fantasy","0.0909091"
"2788","Music","0.363636"
"2788","Romance","0.181818"
"2788","Sci-Fi","0.181818"
"2788","Thriller","0.0909091"
"2792","Documentary","1"
"2793","Horror","1"
"2794","Drama","1"
"2795","Adventure","0.0666667"
"2795","Comedy","0.2"
"2795","Crime","0.0666667"
"2795","Drama","0.666667"
"2795","Fantasy","0.0666667"
"2795","Horror","0.0666667"
"2795","Mystery","0.0666667"
"2795","Romance","0.133333"
"2795","Short","0.0666667"
"2795","Thriller","0.0666667"
"2796","Documentary","1"
"2796","Short","0.5"
"2798","Short","1"
"2799","Drama","1"
"2801","Comedy","0.5"
"2801","Drama","0.5"
"2802","Comedy","1"
"2803","Drama","1"
"2803","Romance","1"
"2804","Documentary","1"
"2804","Short","1"
"2805","Documentary","0.25"
"2805","Short","0.75"
"2807","Documentary","1"
"2808","Documentary","0.333333"
"2808","Drama","0.666667"
"2808","Short","1"
"2809","Musical","1"
"2809","Short","1"
"2811","Short","1"
"2812","Drama","1"
"2812","Short","1"
"2815","Action","1"
"2815","Drama","1"
"2816","Comedy","0.25"
"2816","Drama","0.75"
"2816","Musical","0.25"
"2817","Documentary","1"
